Name	Consensus ancestor	Consensus evolved	Strain ancestor	Strain evolved
Lactobacillus_plantarum_65	1175.0	1196.0	1165.0	1183.0
Lactobacillus_plantarum_70	968.0	979.0	931.0	945.0
Lactobacillus_plantarum_75	876.0	875.0	798.0	779.0
Lactobacillus_plantarum_80	954.0	949.0	717.0	692.0
Lactobacillus_plantarum_85	1499.0	1544.0	672.0	617.0
Lactobacillus_plantarum_90	3475.0	3562.0	733.0	NA
Lactobacillus_plantarum_95	8717.0	8717.0	602.0	NA
Lactococcus_lactis_subsp._lactis_00	24122.0	41497.0	24122.0	41497.0
Lactococcus_lactis_subsp._lactis_05	22362.0	33655.0	22362.0	33655.0
Lactococcus_lactis_subsp._lactis_10	19347.0	26002.0	19347.0	26002.0
Lactococcus_lactis_subsp._lactis_15	14101.0	21102.0	14101.0	21102.0
Lactococcus_lactis_subsp._lactis_20	11422.0	15112.0	11422.0	15112.0
Lactococcus_lactis_subsp._lactis_25	9088.0	10525.0	8877.0	10525.0
Lactococcus_lactis_subsp._lactis_30	6542.0	7500.0	6542.0	7500.0
Lactococcus_lactis_subsp._lactis_35	4909.0	5859.0	4818.0	5810.0
Lactococcus_lactis_subsp._lactis_40	3780.0	4265.0	3780.0	4202.0
Lactococcus_lactis_subsp._lactis_45	3053.0	3278.0	3053.0	3278.0
Lactococcus_lactis_subsp._lactis_50	2318.0	2558.0	2309.0	2512.0
Lactococcus_lactis_subsp._lactis_55	1770.0	1857.0	1763.0	1843.0
Lactococcus_lactis_subsp._lactis_60	1373.0	1463.0	1367.0	1441.0
Lactococcus_lactis_subsp._lactis_65	1059.0	1131.0	1035.0	1112.0
Lactococcus_lactis_subsp._lactis_70	932.0	953.0	890.0	901.0
Lactococcus_lactis_subsp._lactis_75	832.0	845.0	734.0	750.0
Lactococcus_lactis_subsp._lactis_80	923.0	937.0	687.0	670.0
Lactococcus_lactis_subsp._lactis_85	1613.0	1601.0	611.0	605.0
Lactococcus_lactis_subsp._lactis_90	3795.0	3805.0	550.0	NA
Lactococcus_lactis_subsp._lactis_95	8198.0	8189.0	933.0	NA
Leishmania_major_00	15525.0	51113.0	15525.0	51113.0
Leishmania_major_05	15401.0	55940.0	15401.0	55940.0
Leishmania_major_10	13652.0	35505.0	13652.0	35505.0
Leishmania_major_15	10928.0	21972.0	10928.0	21972.0
Leishmania_major_20	10176.0	17077.0	10176.0	17077.0
Leishmania_major_25	7289.0	11867.0	7289.0	11867.0
Leishmania_major_30	5897.0	9059.0	5897.0	9059.0
Leishmania_major_35	4737.0	6641.0	4735.0	6641.0
Leishmania_major_40	3797.0	4779.0	3797.0	4779.0
Leishmania_major_45	2927.0	3560.0	2927.0	3560.0
Leishmania_major_50	2268.0	2709.0	2268.0	2708.0
Leishmania_major_55	1771.0	2036.0	1769.0	2031.0
Leishmania_major_60	1350.0	1498.0	1335.0	1495.0
Leishmania_major_65	1068.0	1173.0	1054.0	1151.0
Leishmania_major_70	878.0	944.0	831.0	896.0
Leishmania_major_75	823.0	854.0	728.0	773.0
Leishmania_major_80	863.0	877.0	682.0	662.0
Leishmania_major_85	1382.0	1366.0	593.0	572.0
Leishmania_major_90	3072.0	3098.0	NA	NA
Leishmania_major_95	6063.0	6117.0	608.0	NA
Listeria_innocua_00	28090.0	33530.0	28090.0	33530.0
Listeria_innocua_05	31260.0	36198.0	31260.0	36198.0
Listeria_innocua_10	21096.0	27177.0	21096.0	27177.0
Listeria_innocua_15	17990.0	19030.0	17990.0	19030.0
Listeria_innocua_20	14611.0	14785.0	14611.0	14785.0
Listeria_innocua_25	9810.0	10009.0	9810.0	10009.0
Listeria_innocua_30	7452.0	7916.0	7452.0	7916.0
Listeria_innocua_35	5838.0	5979.0	5838.0	5945.0
Listeria_innocua_40	4381.0	4709.0	4381.0	4691.0
Listeria_innocua_45	3203.0	3406.0	3190.0	3382.0
Listeria_innocua_50	2465.0	2548.0	2423.0	2536.0
Listeria_innocua_55	1861.0	1896.0	1827.0	1876.0
Listeria_innocua_60	1404.0	1447.0	1389.0	1429.0
Listeria_innocua_65	1075.0	1118.0	1060.0	1103.0
Listeria_innocua_70	910.0	932.0	870.0	893.0
Listeria_innocua_75	861.0	859.0	765.0	758.0
Listeria_innocua_80	975.0	955.0	694.0	676.0
Listeria_innocua_85	1668.0	1669.0	618.0	645.0
Listeria_innocua_90	3614.0	3609.0	1088.0	NA
Listeria_innocua_95	8834.0	8962.0	NA	1119.0
Listeria_monocytogenes_00	29416.0	35490.0	29416.0	35490.0
Listeria_monocytogenes_05	33782.0	42862.0	33782.0	42862.0
Listeria_monocytogenes_10	23629.0	27633.0	23629.0	27633.0
Listeria_monocytogenes_15	20106.0	24294.0	20106.0	24294.0
Listeria_monocytogenes_20	13996.0	15539.0	13996.0	15539.0
Listeria_monocytogenes_25	11165.0	11882.0	11165.0	11882.0
Listeria_monocytogenes_30	8881.0	9575.0	8881.0	9575.0
Listeria_monocytogenes_35	6448.0	7049.0	6370.0	7049.0
Listeria_monocytogenes_40	4641.0	4745.0	4641.0	4688.0
Listeria_monocytogenes_45	3393.0	3428.0	3373.0	3425.0
Listeria_monocytogenes_50	2480.0	2553.0	2462.0	2550.0
Listeria_monocytogenes_55	1947.0	1946.0	1941.0	1933.0
Listeria_monocytogenes_60	1461.0	1459.0	1445.0	1452.0
Listeria_monocytogenes_65	1133.0	1125.0	1112.0	1112.0
Listeria_monocytogenes_70	966.0	989.0	917.0	935.0
Listeria_monocytogenes_75	904.0	892.0	781.0	789.0
Listeria_monocytogenes_80	981.0	987.0	722.0	680.0
Listeria_monocytogenes_85	1693.0	1689.0	668.0	619.0
Listeria_monocytogenes_90	3846.0	3827.0	645.0	540.0
Listeria_monocytogenes_95	10115.0	10115.0	683.0	NA
Listeria_monocytogenes_str._4b_F2365_00	39386.0	40563.0	39386.0	40563.0
Listeria_monocytogenes_str._4b_F2365_05	38253.0	34347.0	38253.0	34347.0
Listeria_monocytogenes_str._4b_F2365_10	27894.0	28797.0	27894.0	28797.0
Listeria_monocytogenes_str._4b_F2365_15	19670.0	19958.0	19670.0	19958.0
Listeria_monocytogenes_str._4b_F2365_20	13533.0	14357.0	13533.0	14357.0
Listeria_monocytogenes_str._4b_F2365_25	10693.0	11306.0	10693.0	11249.0
Listeria_monocytogenes_str._4b_F2365_30	7582.0	8456.0	7582.0	8456.0
Listeria_monocytogenes_str._4b_F2365_35	5989.0	6209.0	5989.0	6162.0
Listeria_monocytogenes_str._4b_F2365_40	4679.0	4746.0	4646.0	4746.0
Listeria_monocytogenes_str._4b_F2365_45	3338.0	3370.0	3303.0	3353.0
Listeria_monocytogenes_str._4b_F2365_50	2545.0	2562.0	2545.0	2548.0
Listeria_monocytogenes_str._4b_F2365_55	1893.0	1915.0	1871.0	1903.0
Listeria_monocytogenes_str._4b_F2365_60	1437.0	1447.0	1415.0	1439.0
Listeria_monocytogenes_str._4b_F2365_65	1122.0	1148.0	1110.0	1141.0
Listeria_monocytogenes_str._4b_F2365_70	951.0	950.0	900.0	910.0
Listeria_monocytogenes_str._4b_F2365_75	879.0	870.0	779.0	769.0
Listeria_monocytogenes_str._4b_F2365_80	928.0	937.0	664.0	705.0
Listeria_monocytogenes_str._4b_F2365_85	1625.0	1572.0	660.0	608.0
Listeria_monocytogenes_str._4b_F2365_90	4073.0	4073.0	668.0	533.0
Listeria_monocytogenes_str._4b_F2365_95	9515.0	9522.0	1466.0	NA
Mesorhizobium_loti_00	38969.0	42579.0	38969.0	42579.0
Mesorhizobium_loti_05	40113.0	41999.0	40113.0	41999.0
Mesorhizobium_loti_10	27708.0	26384.0	27708.0	26384.0
Mesorhizobium_loti_15	19555.0	22161.0	19555.0	22161.0
Mesorhizobium_loti_20	14940.0	15254.0	14940.0	15254.0
Mesorhizobium_loti_25	11390.0	12372.0	11376.0	12372.0
Mesorhizobium_loti_30	8484.0	8704.0	8484.0	8704.0
Mesorhizobium_loti_35	6177.0	6502.0	6173.0	6502.0
Mesorhizobium_loti_40	4538.0	4584.0	4523.0	4579.0
Mesorhizobium_loti_45	3345.0	3414.0	3314.0	3387.0
Mesorhizobium_loti_50	2505.0	2585.0	2495.0	2585.0
Mesorhizobium_loti_55	1911.0	1928.0	1894.0	1913.0
Mesorhizobium_loti_60	1476.0	1498.0	1463.0	1488.0
Mesorhizobium_loti_65	1136.0	1146.0	1119.0	1129.0
Mesorhizobium_loti_70	954.0	953.0	908.0	915.0
Mesorhizobium_loti_75	885.0	881.0	782.0	769.0
Mesorhizobium_loti_80	975.0	963.0	703.0	692.0
Mesorhizobium_loti_85	1733.0	1712.0	649.0	637.0
Mesorhizobium_loti_90	3932.0	3910.0	880.0	NA
Mesorhizobium_loti_95	10542.0	10542.0	610.0	NA
Methanocaldococcus_jannaschii_00	21780.0	32486.0	21780.0	32486.0
Methanocaldococcus_jannaschii_05	18837.0	32051.0	18837.0	32051.0
Methanocaldococcus_jannaschii_10	16582.0	24026.0	16582.0	24026.0
Methanocaldococcus_jannaschii_15	13011.0	17294.0	13011.0	17294.0
Methanocaldococcus_jannaschii_20	11686.0	12127.0	11686.0	12127.0
Methanocaldococcus_jannaschii_25	9108.0	9615.0	9108.0	9615.0
Methanocaldococcus_jannaschii_30	6406.0	6704.0	6406.0	6704.0
Methanocaldococcus_jannaschii_35	5067.0	5414.0	5067.0	5414.0
Methanocaldococcus_jannaschii_40	3812.0	3976.0	3812.0	3976.0
Methanocaldococcus_jannaschii_45	2923.0	3082.0	2923.0	3082.0
Methanocaldococcus_jannaschii_50	2358.0	2390.0	2353.0	2375.0
Methanocaldococcus_jannaschii_55	1795.0	1888.0	1771.0	1872.0
Methanocaldococcus_jannaschii_60	1366.0	1439.0	1345.0	1419.0
Methanocaldococcus_jannaschii_65	1086.0	1129.0	1060.0	1106.0
Methanocaldococcus_jannaschii_70	945.0	941.0	893.0	882.0
Methanocaldococcus_jannaschii_75	871.0	887.0	757.0	762.0
Methanocaldococcus_jannaschii_80	985.0	964.0	681.0	690.0
Methanocaldococcus_jannaschii_85	1874.0	1865.0	597.0	700.0
Methanocaldococcus_jannaschii_90	3959.0	4003.0	573.0	574.0
Methanocaldococcus_jannaschii_95	8176.0	8087.0	2808.0	NA
Methanococcus_maripaludis_00	28788.0	35626.0	28788.0	35626.0
Methanococcus_maripaludis_05	26004.0	35837.0	26004.0	35837.0
Methanococcus_maripaludis_10	21653.0	26396.0	21653.0	26396.0
Methanococcus_maripaludis_15	18636.0	20609.0	18636.0	20609.0
Methanococcus_maripaludis_20	12582.0	14511.0	12582.0	14511.0
Methanococcus_maripaludis_25	10722.0	11817.0	10722.0	11817.0
Methanococcus_maripaludis_30	7141.0	8272.0	7141.0	8272.0
Methanococcus_maripaludis_35	5971.0	6027.0	5971.0	6027.0
Methanococcus_maripaludis_40	4559.0	4591.0	4517.0	4591.0
Methanococcus_maripaludis_45	3370.0	3391.0	3348.0	3362.0
Methanococcus_maripaludis_50	2358.0	2389.0	2315.0	2367.0
Methanococcus_maripaludis_55	1801.0	1893.0	1800.0	1887.0
Methanococcus_maripaludis_60	1384.0	1392.0	1369.0	1383.0
Methanococcus_maripaludis_65	1088.0	1099.0	1069.0	1076.0
Methanococcus_maripaludis_70	927.0	930.0	875.0	883.0
Methanococcus_maripaludis_75	868.0	885.0	751.0	782.0
Methanococcus_maripaludis_80	1010.0	991.0	713.0	683.0
Methanococcus_maripaludis_85	1819.0	1790.0	642.0	686.0
Methanococcus_maripaludis_90	3936.0	3850.0	800.0	NA
Methanococcus_maripaludis_95	8808.0	8808.0	3519.0	NA
Methanopyrus_kandleri_00	40616.0	36831.0	40616.0	36831.0
Methanopyrus_kandleri_05	43164.0	41371.0	43164.0	41371.0
Methanopyrus_kandleri_10	24449.0	27708.0	24449.0	27708.0
Methanopyrus_kandleri_15	22336.0	23760.0	22336.0	23760.0
Methanopyrus_kandleri_20	13416.0	15387.0	13416.0	15387.0
Methanopyrus_kandleri_25	9931.0	10442.0	9931.0	10331.0
Methanopyrus_kandleri_30	7908.0	8095.0	7908.0	8095.0
Methanopyrus_kandleri_35	6290.0	6458.0	6290.0	6458.0
Methanopyrus_kandleri_40	4501.0	4665.0	4484.0	4665.0
Methanopyrus_kandleri_45	3384.0	3443.0	3370.0	3443.0
Methanopyrus_kandleri_50	2557.0	2714.0	2529.0	2714.0
Methanopyrus_kandleri_55	1908.0	1906.0	1893.0	1896.0
Methanopyrus_kandleri_60	1492.0	1500.0	1486.0	1492.0
Methanopyrus_kandleri_65	1122.0	1115.0	1110.0	1095.0
Methanopyrus_kandleri_70	964.0	951.0	934.0	910.0
Methanopyrus_kandleri_75	877.0	870.0	771.0	770.0
Methanopyrus_kandleri_80	977.0	972.0	724.0	684.0
Methanopyrus_kandleri_85	1835.0	1717.0	707.0	592.0
Methanopyrus_kandleri_90	4124.0	4124.0	1081.0	NA
Methanopyrus_kandleri_95	11910.0	11910.0	3889.0	NA
Methanosarcina_acetivorans_00	17144.0	51008.0	17144.0	51008.0
Methanosarcina_acetivorans_05	16338.0	47151.0	16338.0	47151.0
Methanosarcina_acetivorans_10	14421.0	34319.0	14421.0	34319.0
Methanosarcina_acetivorans_15	12446.0	23177.0	12446.0	23177.0
Methanosarcina_acetivorans_20	9642.0	16225.0	9642.0	16225.0
Methanosarcina_acetivorans_25	7771.0	11239.0	7771.0	11239.0
Methanosarcina_acetivorans_30	6534.0	8960.0	6484.0	8960.0
Methanosarcina_acetivorans_35	5178.0	6447.0	5177.0	6447.0
Methanosarcina_acetivorans_40	3832.0	4689.0	3832.0	4663.0
Methanosarcina_acetivorans_45	2936.0	3472.0	2923.0	3457.0
Methanosarcina_acetivorans_50	2259.0	2564.0	2240.0	2556.0
Methanosarcina_acetivorans_55	1788.0	2010.0	1780.0	2000.0
Methanosarcina_acetivorans_60	1385.0	1523.0	1377.0	1509.0
Methanosarcina_acetivorans_65	1066.0	1148.0	1050.0	1136.0
Methanosarcina_acetivorans_70	898.0	959.0	863.0	922.0
Methanosarcina_acetivorans_75	836.0	871.0	738.0	781.0
Methanosarcina_acetivorans_80	892.0	898.0	676.0	669.0
Methanosarcina_acetivorans_85	1320.0	1314.0	622.0	588.0
Methanosarcina_acetivorans_90	2939.0	2901.0	554.0	NA
Methanosarcina_acetivorans_95	5957.0	6119.0	647.0	NA
Methanosarcina_mazei_00	21349.0	49324.0	21349.0	49324.0
Methanosarcina_mazei_05	19031.0	45487.0	19031.0	45487.0
Methanosarcina_mazei_10	16044.0	31415.0	16044.0	31415.0
Methanosarcina_mazei_15	12993.0	21281.0	12993.0	21281.0
Methanosarcina_mazei_20	11419.0	16483.0	11419.0	16103.0
Methanosarcina_mazei_25	8796.0	12573.0	8796.0	12573.0
Methanosarcina_mazei_30	7151.0	8887.0	7151.0	8887.0
Methanosarcina_mazei_35	5201.0	6476.0	5201.0	6468.0
Methanosarcina_mazei_40	4141.0	4985.0	4141.0	4985.0
Methanosarcina_mazei_45	3057.0	3439.0	3057.0	3427.0
Methanosarcina_mazei_50	2358.0	2684.0	2354.0	2677.0
Methanosarcina_mazei_55	1819.0	1979.0	1813.0	1967.0
Methanosarcina_mazei_60	1403.0	1539.0	1396.0	1523.0
Methanosarcina_mazei_65	1092.0	1153.0	1072.0	1145.0
Methanosarcina_mazei_70	913.0	961.0	867.0	925.0
Methanosarcina_mazei_75	827.0	855.0	742.0	777.0
Methanosarcina_mazei_80	887.0	901.0	666.0	695.0
Methanosarcina_mazei_85	1442.0	1428.0	613.0	617.0
Methanosarcina_mazei_90	3260.0	3234.0	556.0	NA
Methanosarcina_mazei_95	7329.0	7329.0	545.0	NA
Methanothermobacter_thermautotrophicus_str._Delta_H_00	NA	61167.0	NA	61167.0
Methanothermobacter_thermautotrophicus_str._Delta_H_05	NA	68063.0	NA	68063.0
Methanothermobacter_thermautotrophicus_str._Delta_H_10	NA	49010.0	NA	49010.0
Methanothermobacter_thermautotrophicus_str._Delta_H_15	NA	24377.0	NA	24377.0
Methanothermobacter_thermautotrophicus_str._Delta_H_20	NA	19271.0	NA	19271.0
Methanothermobacter_thermautotrophicus_str._Delta_H_25	NA	13929.0	NA	13929.0
Methanothermobacter_thermautotrophicus_str._Delta_H_30	NA	9502.0	NA	9502.0
Methanothermobacter_thermautotrophicus_str._Delta_H_35	NA	7635.0	NA	7635.0
Methanothermobacter_thermautotrophicus_str._Delta_H_40	NA	5922.0	NA	5922.0
Methanothermobacter_thermautotrophicus_str._Delta_H_45	NA	5726.0	NA	5726.0
Methanothermobacter_thermautotrophicus_str._Delta_H_50	NA	4154.0	NA	4154.0
Methanothermobacter_thermautotrophicus_str._Delta_H_55	NA	3191.0	NA	3191.0
Methanothermobacter_thermautotrophicus_str._Delta_H_60	2406.0	NA	2406.0	NA
Methanothermobacter_thermautotrophicus_str._Delta_H_65	NA	1758.0	NA	1758.0
Methanothermobacter_thermautotrophicus_str._Delta_H_70	NA	1405.0	NA	1405.0
Methanothermobacter_thermautotrophicus_str._Delta_H_75	NA	1193.0	NA	1193.0
Methanothermobacter_thermautotrophicus_str._Delta_H_80	NA	1139.0	NA	1139.0
Methanothermobacter_thermautotrophicus_str._Delta_H_85	NA	1683.0	NA	1683.0
Methanothermobacter_thermautotrophicus_str._Delta_H_90	NA	3547.0	NA	3547.0
Methanothermobacter_thermautotrophicus_str._Delta_H_95	NA	8555.0	NA	8555.0
Mycobacterium_avium_subsp._paratuberculosis_00	26008.0	NA	26008.0	NA
Mycobacterium_avium_subsp._paratuberculosis_05	NA	39013.0	NA	39013.0
Mycobacterium_avium_subsp._paratuberculosis_10	NA	26955.0	NA	26955.0
Mycobacterium_avium_subsp._paratuberculosis_15	NA	16472.0	NA	16472.0
Mycobacterium_avium_subsp._paratuberculosis_20	NA	13769.0	NA	13769.0
Mycobacterium_avium_subsp._paratuberculosis_25	8866.0	NA	8866.0	NA
Mycobacterium_avium_subsp._paratuberculosis_30	NA	7006.0	NA	7006.0
Mycobacterium_avium_subsp._paratuberculosis_35	5903.0	NA	5903.0	NA
Mycobacterium_avium_subsp._paratuberculosis_40	NA	5367.0	NA	5367.0
Mycobacterium_avium_subsp._paratuberculosis_45	4436.0	NA	4436.0	NA
Mycobacterium_avium_subsp._paratuberculosis_50	3405.0	NA	3405.0	NA
Mycobacterium_avium_subsp._paratuberculosis_55	NA	2620.0	NA	2620.0
Mycobacterium_avium_subsp._paratuberculosis_60	NA	1984.0	NA	1984.0
Mycobacterium_avium_subsp._paratuberculosis_65	NA	1559.0	NA	1559.0
Mycobacterium_avium_subsp._paratuberculosis_70	1263.0	NA	1263.0	NA
Mycobacterium_avium_subsp._paratuberculosis_75	NA	1118.0	NA	1118.0
Mycobacterium_avium_subsp._paratuberculosis_80	1179.0	NA	1179.0	NA
Mycobacterium_avium_subsp._paratuberculosis_85	NA	1933.0	NA	1933.0
Mycobacterium_avium_subsp._paratuberculosis_90	NA	3935.0	NA	3935.0
Mycobacterium_avium_subsp._paratuberculosis_95	NA	9237.0	NA	9237.0
Mycobacterium_bovis_00	25942.0	36458.0	25942.0	36458.0
Mycobacterium_bovis_05	27025.0	37544.0	27025.0	37544.0
Mycobacterium_bovis_10	20212.0	28798.0	20212.0	28798.0
Mycobacterium_bovis_15	17545.0	21277.0	17545.0	21277.0
Mycobacterium_bovis_20	12522.0	15405.0	12522.0	15405.0
Mycobacterium_bovis_25	9884.0	10692.0	9884.0	10692.0
Mycobacterium_bovis_30	7473.0	8034.0	7473.0	8034.0
Mycobacterium_bovis_35	5697.0	6048.0	5697.0	6048.0
Mycobacterium_bovis_40	4277.0	4485.0	4277.0	4485.0
Mycobacterium_bovis_45	3131.0	3376.0	3130.0	3337.0
Mycobacterium_bovis_50	2386.0	2484.0	2377.0	2446.0
Mycobacterium_bovis_55	1847.0	1881.0	1824.0	1869.0
Mycobacterium_bovis_60	1420.0	1442.0	1403.0	1429.0
Mycobacterium_bovis_65	1098.0	1125.0	1079.0	1105.0
Mycobacterium_bovis_70	933.0	941.0	889.0	895.0
Mycobacterium_bovis_75	857.0	863.0	759.0	759.0
Mycobacterium_bovis_80	973.0	961.0	702.0	676.0
Mycobacterium_bovis_85	1728.0	1720.0	655.0	619.0
Mycobacterium_bovis_90	3937.0	3976.0	722.0	NA
Mycobacterium_bovis_95	9481.0	9523.0	NA	1476.0
Mycobacterium_leprae_00	24021.0	40455.0	24021.0	40455.0
Mycobacterium_leprae_05	22358.0	35611.0	22358.0	35611.0
Mycobacterium_leprae_10	20088.0	28748.0	20088.0	28748.0
Mycobacterium_leprae_15	15073.0	19752.0	15073.0	19752.0
Mycobacterium_leprae_20	10861.0	14202.0	10861.0	14202.0
Mycobacterium_leprae_25	9182.0	11376.0	9182.0	11376.0
Mycobacterium_leprae_30	6863.0	8066.0	6863.0	7984.0
Mycobacterium_leprae_35	5236.0	5993.0	5236.0	5978.0
Mycobacterium_leprae_40	4297.0	4697.0	4226.0	4697.0
Mycobacterium_leprae_45	3127.0	3440.0	3109.0	3393.0
Mycobacterium_leprae_50	2393.0	2556.0	2383.0	2538.0
Mycobacterium_leprae_55	1841.0	1959.0	1835.0	1948.0
Mycobacterium_leprae_60	1427.0	1489.0	1418.0	1482.0
Mycobacterium_leprae_65	1159.0	1190.0	1131.0	1175.0
Mycobacterium_leprae_70	931.0	957.0	887.0	925.0
Mycobacterium_leprae_75	862.0	862.0	777.0	769.0
Mycobacterium_leprae_80	919.0	916.0	676.0	676.0
Mycobacterium_leprae_85	1487.0	1503.0	647.0	609.0
Mycobacterium_leprae_90	3465.0	3497.0	690.0	NA
Mycobacterium_leprae_95	7781.0	7781.0	NA	688.0
Mycobacterium_tuberculosis_CDC1551_00	18924.0	25589.0	18924.0	25589.0
Mycobacterium_tuberculosis_CDC1551_05	22220.0	26302.0	22220.0	26302.0
Mycobacterium_tuberculosis_CDC1551_10	15608.0	20735.0	15608.0	20735.0
Mycobacterium_tuberculosis_CDC1551_15	13110.0	15951.0	13110.0	15951.0
Mycobacterium_tuberculosis_CDC1551_20	10913.0	12154.0	10913.0	12154.0
Mycobacterium_tuberculosis_CDC1551_25	8315.0	9839.0	8315.0	9839.0
Mycobacterium_tuberculosis_CDC1551_30	5981.0	6740.0	5981.0	6740.0
Mycobacterium_tuberculosis_CDC1551_35	4908.0	5482.0	4908.0	5482.0
Mycobacterium_tuberculosis_CDC1551_40	3822.0	3957.0	3816.0	3957.0
Mycobacterium_tuberculosis_CDC1551_45	2818.0	2941.0	2809.0	2935.0
Mycobacterium_tuberculosis_CDC1551_50	2250.0	2339.0	2227.0	2336.0
Mycobacterium_tuberculosis_CDC1551_55	1726.0	1818.0	1718.0	1809.0
Mycobacterium_tuberculosis_CDC1551_60	1365.0	1391.0	1352.0	1374.0
Mycobacterium_tuberculosis_CDC1551_65	1096.0	1105.0	1075.0	1083.0
Mycobacterium_tuberculosis_CDC1551_70	910.0	930.0	870.0	888.0
Mycobacterium_tuberculosis_CDC1551_75	857.0	861.0	738.0	762.0
Mycobacterium_tuberculosis_CDC1551_80	972.0	965.0	693.0	670.0
Mycobacterium_tuberculosis_CDC1551_85	1662.0	1609.0	618.0	617.0
Mycobacterium_tuberculosis_CDC1551_90	3474.0	3469.0	789.0	NA
Mycobacterium_tuberculosis_CDC1551_95	7608.0	7664.0	NA	715.0
Mycobacterium_tuberculosis_H37Rv_00	26940.0	37969.0	26940.0	37969.0
Mycobacterium_tuberculosis_H37Rv_05	25424.0	34985.0	25424.0	34985.0
Mycobacterium_tuberculosis_H37Rv_10	20813.0	28497.0	20813.0	28497.0
Mycobacterium_tuberculosis_H37Rv_15	15670.0	19246.0	15670.0	19246.0
Mycobacterium_tuberculosis_H37Rv_20	13113.0	15627.0	13113.0	15627.0
Mycobacterium_tuberculosis_H37Rv_25	9700.0	11030.0	9700.0	11030.0
Mycobacterium_tuberculosis_H37Rv_30	7196.0	7972.0	7196.0	7958.0
Mycobacterium_tuberculosis_H37Rv_35	5719.0	6281.0	5719.0	6281.0
Mycobacterium_tuberculosis_H37Rv_40	4234.0	4526.0	4234.0	4524.0
Mycobacterium_tuberculosis_H37Rv_45	3069.0	3235.0	3054.0	3222.0
Mycobacterium_tuberculosis_H37Rv_50	2282.0	2419.0	2264.0	2385.0
Mycobacterium_tuberculosis_H37Rv_55	1784.0	1823.0	1760.0	1800.0
Mycobacterium_tuberculosis_H37Rv_60	1398.0	1419.0	1391.0	1401.0
Mycobacterium_tuberculosis_H37Rv_65	1102.0	1134.0	1084.0	1119.0
Mycobacterium_tuberculosis_H37Rv_70	906.0	908.0	868.0	869.0
Mycobacterium_tuberculosis_H37Rv_75	862.0	871.0	755.0	755.0
Mycobacterium_tuberculosis_H37Rv_80	969.0	954.0	705.0	660.0
Mycobacterium_tuberculosis_H37Rv_85	1733.0	1750.0	671.0	594.0
Mycobacterium_tuberculosis_H37Rv_90	3754.0	3723.0	902.0	NA
Mycobacterium_tuberculosis_H37Rv_95	8871.0	8841.0	690.0	NA
Mycoplasma_gallisepticum_00	22319.0	40904.0	22319.0	40904.0
Mycoplasma_gallisepticum_05	19544.0	41608.0	19544.0	41608.0
Mycoplasma_gallisepticum_10	16638.0	33666.0	16638.0	33666.0
Mycoplasma_gallisepticum_15	11677.0	19325.0	11677.0	19325.0
Mycoplasma_gallisepticum_20	9722.0	13987.0	9722.0	13987.0
Mycoplasma_gallisepticum_25	8001.0	9485.0	8001.0	9485.0
Mycoplasma_gallisepticum_30	7032.0	8237.0	7032.0	8237.0
Mycoplasma_gallisepticum_35	4302.0	5475.0	4302.0	5475.0
Mycoplasma_gallisepticum_40	3556.0	4256.0	3556.0	4256.0
Mycoplasma_gallisepticum_45	2695.0	3021.0	2657.0	3021.0
Mycoplasma_gallisepticum_50	2065.0	2283.0	2065.0	2283.0
Mycoplasma_gallisepticum_55	1563.0	1761.0	1547.0	1709.0
Mycoplasma_gallisepticum_60	1196.0	1324.0	1190.0	1324.0
Mycoplasma_gallisepticum_65	1002.0	1116.0	980.0	1089.0
Mycoplasma_gallisepticum_70	891.0	927.0	831.0	880.0
Mycoplasma_gallisepticum_75	828.0	856.0	708.0	731.0
Mycoplasma_gallisepticum_80	902.0	939.0	652.0	665.0
Mycoplasma_gallisepticum_85	1585.0	1582.0	580.0	608.0
Mycoplasma_gallisepticum_90	3909.0	3909.0	772.0	NA
Mycoplasma_gallisepticum_95	7173.0	7173.0	526.0	NA
Mycoplasma_genitalium_00	29997.0	36896.0	29997.0	36896.0
Mycoplasma_genitalium_05	24270.0	31871.0	24270.0	31871.0
Mycoplasma_genitalium_10	22195.0	25265.0	22195.0	25265.0
Mycoplasma_genitalium_15	15847.0	21308.0	15847.0	21308.0
Mycoplasma_genitalium_20	13477.0	14217.0	13477.0	14217.0
Mycoplasma_genitalium_25	7252.0	9720.0	7252.0	9720.0
Mycoplasma_genitalium_30	6866.0	7662.0	6866.0	7662.0
Mycoplasma_genitalium_35	5206.0	5617.0	5206.0	5617.0
Mycoplasma_genitalium_40	4212.0	4379.0	4212.0	4379.0
Mycoplasma_genitalium_45	2695.0	2747.0	2695.0	2727.0
Mycoplasma_genitalium_50	2034.0	2200.0	2034.0	2200.0
Mycoplasma_genitalium_55	1622.0	1645.0	1579.0	1645.0
Mycoplasma_genitalium_60	1291.0	1289.0	1286.0	1273.0
Mycoplasma_genitalium_65	1024.0	1068.0	1010.0	1042.0
Mycoplasma_genitalium_70	866.0	877.0	829.0	830.0
Mycoplasma_genitalium_75	844.0	836.0	702.0	743.0
Mycoplasma_genitalium_80	1109.0	1034.0	673.0	621.0
Mycoplasma_genitalium_85	2097.0	2071.0	668.0	591.0
Mycoplasma_genitalium_90	4282.0	4313.0	1281.0	NA
Mycoplasma_genitalium_95	11870.0	11870.0	861.0	NA
